run_id,fecha_hora,msg_id,subject,pdf_elegido,cufe,numero,fecha_factura,zip_match,estado,duracion_s,nuevos,enriquecidas,fuente,error
20260327_132503_dd0e9190,2026-03-27T13:38:35,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GB3AAA=,Aprobado- Factura  -  FELG 536554 - Radicado 191335 - LEGON TELECOMUNICACIONES S.A.S. - Cartagena - Palestina - NA,FELG 536554.pdf,30694c935230ae69a94fd2b9f12738e680aa68d544b034824acaadb0f14704bc93614053bee0967740508b777cf88981,FELG536554,2026-04-16,z080017956200826000103bc.zip,ok,36.9,7,7,CUFE,
20260327_132503_dd0e9190,2026-03-27T13:39:04,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GB2AAA=,Aprobado- Factura  -  FE-61781 - Radicado 191334 - BUK COL S.A.S - Transv. Libertador - NA,FE-61781.pdf,aab74bd239407ea548838f1d313595569824bc4dc3d6c04e92652479e3241ad41dc3eaf2cb197d455572fb41983840ef,FE-61781,2026-03-07,Document_4745303.zip,ok,29.757,7,7,CUFE,
20260327_132503_dd0e9190,2026-03-27T13:39:28,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GB1AAA=,Aprobado- Factura  -  FE 2774 - Radicado 191275 - IPSEL SAS - Dirección administrativa y financiera -Tics - NA,FE-2774 CONSORCIO CONSULTECNICOS- Impresion..pdf,5f7396c6fffb05d752d154c7880b3d7fbc045b64ac0435a126ef8a4cf0b656dbb0d10ffe7d65a33499a14bb7112a2fc0,FE2774,2026-04-20,(PDF_APROBADAS_FALLBACK),ok_pdf_aprobadas_fallback,24.024,7,7,PDF_APROBADAS,
20260327_132503_dd0e9190,2026-03-27T13:39:51,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GB0AAA=,Aprobado- Factura  -  FE 2773 - Radicado 191274 - IPSEL SAS - Cartago - Calarcá - NA,FE-2773 CONSORCIO INTERVIAL ANDINO - Impresion..pdf,89a075aceda7145e63b51fa42d87a680c75b7dd309ca671344d26bdc72a57035dc22b918b5d0750d19f02d3d2ab36325,FE2773,2026-04-20,(PDF_APROBADAS_FALLBACK),ok_pdf_aprobadas_fallback,22.176,7,7,PDF_APROBADAS,
20260327_132503_dd0e9190,2026-03-27T13:40:19,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBzAAA=,Aprobado- Factura  -  FE 2772 - Radicado 191272 - IPSEL SAS - Cartagena - Palestina - NA,fv09004003280082600000109.pdf,fa91f2b645e6a2b9cac918816a95d7d9c4eaef42d6a7a1463706b47dfe6d1b46784468e26634684acf8727f2ac156166,FE2772,2026-04-20,z09004003280082600000109.zip,ok,28.753,7,7,CUFE,
20260327_132503_dd0e9190,2026-03-27T13:40:47,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GByAAA=,Aprobado- Factura  -  FE-60787 - Radicado 190869 - BUK COL S.A.S - Dirección administrativa y financiera -Talento Humano - NA,FA FE-60787 - PDF-4727527.pdf,d9822868b21e0a64b6d3705b733977ed147a0d031379bbe61a0c990db44d43ed3e6e3f56d0e6ab60e6c7997d646736f9,FE-60787,2026-03-04,Document_4727527.zip,ok,27.635,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:41:14,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBxAAA=,Aprobado- Factura  -  FE-60788 - Radicado 190870 - BUK COL S.A.S - Red Férrea Atlántico - NA,FA FE-60788 - PDF-4727529.pdf,e7c9289b135b8701455d02e7a16e516f5f5b63469ca8f8900cd8e81733ca830be31df00b0f535c2ac81d123437a769e1,FE-60788,2026-03-04,Document_4727529.zip,ok,27.134,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:41:46,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBwAAA=,Aprobado- Factura  -  FE-60789 - Radicado 190871 - BUK COL S.A.S - Pto. Gaitán – Pte. Arimena - NA,FA FE-60789 - PDF-4727531.pdf,582c0567d170c3fa0467b8aae8f5f326154b16faa1de12da8398a5d28b01b69ed3f165a9424e0357befac193e12be9ed,FE-60789,2026-03-04,Document_4727531.zip,ok,31.828,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:42:12,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBvAAA=,Aprobado- Factura  -  FE-60790 - Radicado 190872 - BUK COL S.A.S - Cartago - Calarcá - NA,190872.pdf,b3ed13505212322e842e16e80bbf4a0e3199926f48748d5252c425ff84cc6585a85b0bec8f1908ec3b979a9ab93abb24,FE-60790,2026-03-04,Document_4727533.zip,ok,25.836,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:42:41,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBuAAA=,Aprobado- Factura  -  FE-60791 - Radicado 190873 - BUK COL S.A.S - TM Av. 68 - NA,FA FE-60791 - PDF-4727535.pdf,ce2d63dc6b7f3bf3d46dbde8c810011ad1288ee0513518664d5ed701a1848b06d07ca6ad125d144b66f5ccd53d752342,FE-60791,2026-03-04,Document_4727535.zip,ok,28.905,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:43:08,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBtAAA=,Aprobado- Factura  -  FE-60793 - Radicado 190874 - BUK COL S.A.S - Cucutilla - Cornejo - NA,FA FE-60793 - PDF-4727539.pdf,1144c8bac8f69e91829dbf90e9352ade7e19941e1d908251cfaafee9ea3ec0eba041bbc5fa366a01f4e2fdf4deede33d,FE-60793,2026-03-04,Document_4727539.zip,ok,27.143,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:43:36,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBsAAA=,Aprobado- Factura  -  FE-60792 - Radicado 190875 - BUK COL S.A.S - Transv. Libertador - NA,FA FE-60792 - PDF-4727537.pdf,bfef1812b6b89a693e0bf84160c08425051134cdcace273528403237ffb314fd70a50b3732a38fa77e98c3c5c954c2d1,FE-60792,2026-03-04,Document_4727537.zip,ok,28.594,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:44:05,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBrAAA=,Aprobado- Factura  -  FE-60877 - Radicado 190882 - BUK COL S.A.S - Cesar Red Terciaria - NA,FE-60877.pdf,75f9d0fdce984fcc5b5e6c442595aa462bb6ec78f125b4fae4aa548afb0b844a56d62c357eb891a6337271d11c1a2e84,FE-60877,2026-03-04,Document_4727725.zip,ok,28.287,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:44:33,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBqAAA=,Aprobado- Factura  -  FE-60941 - Radicado 190884 - BUK COL S.A.S - 01-2025-327 TOYO T2 S1 - NA,FA FE-60941 - PDF-4727896.pdf,a0e6284d5a91693b1a8aa894a13981f10865975840bde2cf76214ccebafeee98c2193492189de2af528927bde1f8f2c6,FE-60941,2026-03-04,Document_4727896.zip,ok,28.222,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:45:02,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBpAAA=,Aprobado- Factura  -  FE-61776 - Radicado 191031 - BUK COL S.A.S - Dirección administrativa y financiera -Talento Humano - NA,FA FE-61776 - PDF-4745293.pdf,14705c4287da8448785d9dcf7c56cb349169cb887ba5449860acf130839456f281328c59afef2d3447674d6899ac768c,FE-61776,2026-03-07,Document_4745293.zip,ok,28.562,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:45:30,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBoAAA=,Aprobado- Factura  -  FE-61777 - Radicado 191032 - BUK COL S.A.S - Red Férrea Atlántico - NA,FA FE-61777 - PDF-4745295.pdf,71f5b4dad268d1f978a1c9a11d1ed89d8d6f95486916ddb235633a67d78424da138c83e43f9495ad6cd3adaae114417c,FE-61777,2026-03-07,Document_4745295.zip,ok,28.116,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:45:56,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBnAAA=,Aprobado- Factura  -  FE-61778 - Radicado 191033 - BUK COL S.A.S - Pto. Gaitán – Pte. Arimena - NA,FA FE-61778 - PDF-4745297.pdf,123b75cf749042c31464016017751e94e75e7b9605e1de692f315f43abcc2317800a84fd5ff00be958a0c502cf9f5c66,FE-61778,2026-03-07,Document_4745297.zip,ok,26.423,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:46:24,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBmAAA=,Aprobado- Factura  -  FE-61779 - Radicado 191034 - BUK COL S.A.S - Cartago - Calarcá - NA,FA FE-61779 - PDF-4745299.pdf,50cb40fc3134d55aff38048877872f5f728385126c6cff0b5a1de3d2b66cddb03627c78d3b4116c64362650a2bbaa218,FE-61779,2026-03-07,Document_4745299.zip,ok,27.897,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:46:53,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBlAAA=,Aprobado- Factura  -  FE-61780 - Radicado 191035 - BUK COL S.A.S - TM Av. 68 - NA,FA FE-61780 - PDF-4745301.pdf,1eead5ce980d55ac86787e73e26f21c955d3d90aa461703f935a4901740b6b4caac5607aab9d86e296145df9afe9bb13,FE-61780,2026-03-07,Document_4745301.zip,ok,29.037,7,7,AIDX,
20260327_132503_dd0e9190,2026-03-27T13:47:23,AAMkADkwZmQ0YTA5LWE0M2MtNDk3Ni1hMzUzLTE0OTQxZDcwZWExMgBGAAAAAADJoyAzIWZBQakanooks8Z-BwBz4_gG-XGLQKeK0wIDJ6A7AAV36zxOAABz4_gG-XGLQKeK0wIDJ6A7AAWe_GBkAAA=,Aprobado- Factura  -  FE-62055 - Radicado 191038 - BUK COL S.A.S - Cesar Red Terciaria - NA,FA FE-62055 - PDF-4745921.pdf,a148d93b53c0530421c219582fcd76a65e3e8ea87c85ec2fcf35d8a2504a8eb90b5e1e6a57fcd33add6ff2e2286b1a87,FE-62055,2026-03-07,Document_4745921.zip,ok,29.973,7,7,AIDX,
